Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
16,,Tue Nov 30 22:26:10 EST 2021,EnvironmentOverride.java,1638329170690,112309,0,(I)8(F)8,0.5,0.0,0.0,50.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,16.0,[1638329221257 204 COMP 524 (41 unread) https://piazza.com/class/ksf2o98md07hl, 1638329270130 5 COMP 524 (41 unread) https://piazza.com/class/ksf2o98md07hl?cid=260, 1638329267026 4 COMP 524 (41 unread) https://piazza.com/class/ksf2o98md07hl?cid=262, 1638329275938 2 COMP 524 (41 unread) https://piazza.com/class/ksf2o98md07hl?cid=257, 1638329197962 4 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit#slide=id.p4, 1638329198944 4 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit#slide=id.p5, 1638329212972 6 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit#slide=id.p9, 1638329195641 3 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit#slide=id.p10, 1638329195801 3 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit#slide=id.p11, 1638329196321 3 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit#slide=id.p12, 1638329196813 3 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit#slide=id.p13, 1638329210176 2 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit#slide=id.p8, 1638329224321 1 COMP 524 (41 unread) https://piazza.com/class/ksf2o98md07hl?cid=288, 1638329225042 1 COMP 524 (41 unread) https://piazza.com/class/ksf2o98md07hl?cid=273, 1638329247878 1 COMP 524 (41 unread) https://piazza.com/class/ksf2o98md07hl?cid=270, 1638329267866 1 COMP 524 (41 unread) https://piazza.com/class/ksf2o98md07hl?cid=265]
17,,Tue Nov 30 22:28:03 EST 2021,EnvironmentOverride.java,1638329283005,16422,0,(I)10(R)1(I)2(F)2(I)1(R)5,0.6190476190476191,0.0,0.0,9.523809523809524,0.0,0.0,1.3125,0.0,0.0,0.125,0.0,0.375,0.8125,0.0,[]
18,,Tue Nov 30 22:28:19 EST 2021,EnvironmentOverride.java,1638329299430,35221,0,(R)2(F)2(I)1(F)4(I)9,0.5555555555555556,0.0,0.0,33.33333333333333,0.0,0.0,0.5142857142857142,0.0,0.0,0.17142857142857143,0.0,0.05714285714285714,0.2857142857142857,6.0,[1638329318780 2 10-Lisp-Nested-Environment-Lambda-2.pptx - Google Slides https://docs.google.com/presentation/d/19uBGSe3d303C_hVpLUnVmo5acKVMPQfT/edit?usp=drive_web&ouid=112456009622891420491&rtpof=true, 1638329318827 1 10-Lisp-Nested-Environment-Lambda-2.pptx - Google Slides https://docs.google.com/presentation/d/19uBGSe3d303C_hVpLUnVmo5acKVMPQfT/edit?rtpof=true, 1638329321457 2 10-Lisp-Nested-Environment-Lambda-3.pptx - Google Slides https://docs.google.com/presentation/d/1v61CHrccVbVLn2nAcLce5DCWSIznWtYs/edit?usp=drive_web&ouid=112456009622891420491&rtpof=true, 1638329321503 1 10-Lisp-Nested-Environment-Lambda-3.pptx - Google Slides https://docs.google.com/presentation/d/1v61CHrccVbVLn2nAcLce5DCWSIznWtYs/edit?rtpof=true, 1638329322626 56 10-Lisp-Nested-Environment-Lambda-3.pptx - Google Slides https://docs.google.com/presentation/d/1v61CHrccVbVLn2nAcLce5DCWSIznWtYs/edit, 1638329322971 1 10-Lisp-Nested-Environment-Lambda-3.pptx - Google Slides https://docs.google.com/presentation/d/1v61CHrccVbVLn2nAcLce5DCWSIznWtYs/edit#slide=id.p1]
19,,Tue Nov 30 22:28:54 EST 2021,EnvironmentOverride.java,1638329334774,23355,0,(I)4(R)6(I)9(F)2,0.6190476190476191,0.0,0.0,9.523809523809524,0.0,0.0,0.9130434782608695,0.0,0.0,0.08695652173913043,0.0,0.2608695652173913,0.5652173913043478,0.0,[]
20,,Tue Nov 30 22:29:18 EST 2021,EnvironmentOverride.java,1638329358129,-257512,-257512,(I)5(R)1(I)7(F)2(R)1(I)1(R)1(I)4,0.7727272727272727,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
21,,Tue Nov 30 22:25:00 EST 2021,EnvironmentOverride.java,1638329100624,270326,0,(I)4(R)1(I)1(R)1(I)1(R)1(I)4(R)1(I)1(R)1(I)2(R)4(I)2,0.625,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.03333333333333333,0.05555555555555555,30.0,[1638329221257 204 COMP 524 (41 unread) https://piazza.com/class/ksf2o98md07hl, 1638329130589 17 Lectures - Google Drive https://drive.google.com/drive/u/0/folders/14RRzusx6-WneUxkScwrdUR3MZFz_f1I9, 1638329270130 5 COMP 524 (41 unread) https://piazza.com/class/ksf2o98md07hl?cid=260, 1638329144619 4 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit?usp=drive_web&ouid=112456009622891420491&rtpof=true, 1638329144663 2 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit?rtpof=true, 1638329145808 112 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit, 1638329146287 2 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit#slide=id.p1, 1638329267026 4 COMP 524 (41 unread) https://piazza.com/class/ksf2o98md07hl?cid=262, 1638329275938 2 COMP 524 (41 unread) https://piazza.com/class/ksf2o98md07hl?cid=257, 1638329278391 2 COMP 524 (41 unread) https://piazza.com/class/ksf2o98md07hl?cid=246, 1638329197962 4 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit#slide=id.p4, 1638329198944 4 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit#slide=id.p5, 1638329212972 6 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit#slide=id.p9, 1638329195641 3 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit#slide=id.p10, 1638329195801 3 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit#slide=id.p11, 1638329196321 3 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit#slide=id.p12, 1638329196813 3 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit#slide=id.p13, 1638329210176 2 9-Lisp-Basic-Environment-setq.pptx - Google Slides https://docs.google.com/presentation/d/19WW4-t5oQy4xyvT-l_MDx3jb0o5-yRKy/edit#slide=id.p8, 1638329224321 1 COMP 524 (41 unread) https://piazza.com/class/ksf2o98md07hl?cid=288, 1638329225042 1 COMP 524 (41 unread) https://piazza.com/class/ksf2o98md07hl?cid=273, 1638329247878 1 COMP 524 (41 unread) https://piazza.com/class/ksf2o98md07hl?cid=270, 1638329267866 1 COMP 524 (41 unread) https://piazza.com/class/ksf2o98md07hl?cid=265, 1638329318780 2 10-Lisp-Nested-Environment-Lambda-2.pptx - Google Slides https://docs.google.com/presentation/d/19uBGSe3d303C_hVpLUnVmo5acKVMPQfT/edit?usp=drive_web&ouid=112456009622891420491&rtpof=true, 1638329318827 1 10-Lisp-Nested-Environment-Lambda-2.pptx - Google Slides https://docs.google.com/presentation/d/19uBGSe3d303C_hVpLUnVmo5acKVMPQfT/edit?rtpof=true, 1638329321457 2 10-Lisp-Nested-Environment-Lambda-3.pptx - Google Slides https://docs.google.com/presentation/d/1v61CHrccVbVLn2nAcLce5DCWSIznWtYs/edit?usp=drive_web&ouid=112456009622891420491&rtpof=true, 1638329321503 1 10-Lisp-Nested-Environment-Lambda-3.pptx - Google Slides https://docs.google.com/presentation/d/1v61CHrccVbVLn2nAcLce5DCWSIznWtYs/edit?rtpof=true, 1638329322626 56 10-Lisp-Nested-Environment-Lambda-3.pptx - Google Slides https://docs.google.com/presentation/d/1v61CHrccVbVLn2nAcLce5DCWSIznWtYs/edit, 1638329322971 1 10-Lisp-Nested-Environment-Lambda-3.pptx - Google Slides https://docs.google.com/presentation/d/1v61CHrccVbVLn2nAcLce5DCWSIznWtYs/edit#slide=id.p1]
22,,Tue Nov 30 22:29:31 EST 2021,EnvironmentOverride.java,1638329371000,38803,0,(I)3(R)1(I)5(F)2(I)2(F)2(I)4,0.7368421052631579,0.0,0.0,21.052631578947366,0.0,0.0,0.5,0.0,0.0,0.10526315789473684,0.0,0.02631578947368421,0.3684210526315789,0.0,[]
23,,Tue Nov 30 22:30:11 EST 2021,EnvironmentOverride.java,1638329411222,13596,0,(I)9(R)2(I)7,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,1.3846153846153846,0.0,0.0,0.0,0.0,0.15384615384615385,1.2307692307692308,0.0,[]
24,,Tue Nov 30 22:30:24 EST 2021,EnvironmentOverride.java,1638329424818,52915,0,(F)2(I)1(F)4(I)4(F)2(I)4,0.5294117647058824,0.0,0.0,47.05882352941176,0.0,0.0,0.3269230769230769,0.0,0.0,0.15384615384615385,0.0,0.0,0.17307692307692307,1.0,[1638329433749 4 Assignment-6.docx - Google Docs https://docs.google.com/document/d/1vDGOP1LhUlGlwbPQf52p_k0IgNqn9Ibq/edit#]
25,,Tue Nov 30 22:31:17 EST 2021,EnvironmentOverride.java,1638329477938,17327,0,(I)1(F)4(I)15,0.8,0.0,0.0,20.0,0.0,0.0,1.1764705882352942,0.0,0.0,0.23529411764705882,0.0,0.0,0.9411764705882353,0.0,[]
26,,Tue Nov 30 22:31:35 EST 2021,EnvironmentOverride.java,1638329495512,5895,5895,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,[]
27,,Tue Nov 30 22:31:41 EST 2021,EnvironmentOverride.java,1638329501605,52057,0,(I)6(F)6(I)6,0.6666666666666666,0.0,0.0,33.33333333333333,0.0,0.0,0.34615384615384615,0.0,0.0,0.11538461538461539,0.0,0.0,0.23076923076923078,0.0,[]
28,,Tue Nov 30 22:32:34 EST 2021,EnvironmentOverride.java,1638329554125,-144609,-144609,(R)10(I)7(R)3(I)2,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
29,,Tue Nov 30 22:30:11 EST 2021,EnvironmentOverride.java,1638329411631,147289,0,(I)1(R)2(I)1(R)1(I)7(R)1(I)5(R)1(I)1(R)5,0.6,0.0,0.0,0.0,0.0,0.0,0.17006802721088435,0.0,0.0,0.0,0.0,0.06802721088435375,0.10204081632653061,1.0,[1638329433749 4 Assignment-6.docx - Google Docs https://docs.google.com/document/d/1vDGOP1LhUlGlwbPQf52p_k0IgNqn9Ibq/edit#]
30,,Tue Nov 30 22:32:39 EST 2021,EnvironmentOverride.java,1638329559061,10924,0,(R)3(I)18,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.3,1.8,0.0,[]
31,,Tue Nov 30 22:32:50 EST 2021,EnvironmentOverride.java,1638329570256,15784,0,(F)4(I)14(F)2,0.7,0.0,0.0,30.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.4,0.0,0.0,0.9333333333333333,0.0,[]
32,,Tue Nov 30 22:33:10 EST 2021,MainOverride.java,1638329590908,99980,0,(F)4(I)1(F)2(I)7,0.5714285714285714,0.0,0.0,42.857142857142854,0.0,0.0,0.1414141414141414,0.0,0.0,0.06060606060606061,0.0,0.0,0.08080808080808081,1.0,[1638329674694 5 Assignment-6.docx - Google Docs https://docs.google.com/document/d/1vDGOP1LhUlGlwbPQf52p_k0IgNqn9Ibq/edit#]
33,,Tue Nov 30 22:34:51 EST 2021,MainOverride.java,1638329691189,24982,0,(I)1(R)1(I)3(R)1(I)13(F)1,0.85,0.0,0.0,5.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.7083333333333334,0.0,[]
34,,Tue Nov 30 22:35:16 EST 2021,MainOverride.java,1638329716171,15277,0,(F)3(I)14(F)1,0.7777777777777778,0.0,0.0,22.22222222222222,0.0,0.0,1.2,0.0,0.0,0.26666666666666666,0.0,0.0,0.9333333333333333,0.0,[]
35,,Tue Nov 30 22:35:31 EST 2021,TestClassRegistry.java,1638329731448,64093,0,(F)1(I)10(F)2(I)2(F)1,0.75,0.0,0.0,25.0,0.0,0.0,0.25,0.0,0.0,0.0625,0.0,0.0,0.1875,0.0,[]
36,,Tue Nov 30 22:36:35 EST 2021,EnvironmentOverride.java,1638329795541,22617,0,(F)5(I)2(R)4(F)2(I)5,0.3888888888888889,0.0,0.0,38.88888888888889,0.0,0.0,0.8181818181818182,0.0,0.0,0.3181818181818182,0.0,0.18181818181818182,0.3181818181818182,0.0,[]
37,,Tue Nov 30 22:36:58 EST 2021,EnvironmentOverride.java,1638329818364,13350,0,(I)10(F)2(I)9,0.9047619047619048,0.0,0.0,9.523809523809524,0.0,0.0,1.6153846153846154,0.0,0.0,0.15384615384615385,0.0,0.0,1.4615384615384615,0.0,[]
38,,Tue Nov 30 22:37:11 EST 2021,EnvironmentOverride.java,1638329831953,-107155,-107155,(I)4(F)4(I)7(R)2(I)5,0.7272727272727273,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
39,,Tue Nov 30 22:35:26 EST 2021,EnvironmentOverride.java,1638329726281,116442,0,(R)1(I)1(R)1(I)19,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.1896551724137931,0.0,0.0,0.0,0.0,0.017241379310344827,0.1724137931034483,0.0,[]
40,,Tue Nov 30 22:37:22 EST 2021,EnvironmentOverride.java,1638329842809,6626,6626,(I)7(R)6(I)6(R)4(I)1,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.3333333333333335,0.0,[]
41,,Tue Nov 30 22:37:29 EST 2021,EnvironmentOverride.java,1638329849667,6081,6081,(I)21(R)1,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.16666666666666666,3.5,0.0,[]
